SESSION; TIME;RPM;THROT;LAMB;R U SP;TAR LB;OIL P;SLIP%;INJ;L/Hr;L/100K;
9 ;31:03.60 ;2889 ;1 ;13.171 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:03.70 ;2829 ;1 ;13.186 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.5;0.0;
9 ;31:03.80 ;2930 ;1 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.4;0.0;
9 ;31:03.90 ;2915 ;1 ;13.039 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.4;0.0;
9 ;31:04.00 ;2866 ;1 ;12.907 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:04.10 ;2811 ;1 ;13.112 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.5;0.0;
9 ;31:04.20 ;2872 ;1 ;12.848 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:04.30 ;2942 ;1 ;13.274 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:04.40 ;2922 ;1 ;13.333 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:04.50 ;2825 ;1 ;12.907 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.5;0.0;
9 ;31:04.60 ;2895 ;1 ;13.068 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:04.70 ;2898 ;1 ;13.098 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.4;0.0;
9 ;31:04.80 ;2902 ;1 ;12.848 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:04.90 ;2872 ;1 ;12.907 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:05.00 ;2913 ;1 ;13.068 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:05.10 ;2954 ;1 ;13.142 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:05.20 ;2947 ;1 ;12.965 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:05.30 ;2865 ;1 ;13.098 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:05.40 ;2923 ;1 ;13.112 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:05.50 ;2981 ;1 ;13.201 ;0.0 ;14.700 ;43.5 ;0 ;2.42 ;2.5;0.0;
9 ;31:05.60 ;2949 ;1 ;13.010 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:05.70 ;2916 ;1 ;12.892 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:05.80 ;2924 ;1 ;13.098 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:05.90 ;2932 ;1 ;12.995 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:06.00 ;2935 ;1 ;12.980 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:06.10 ;2927 ;1 ;12.995 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:06.20 ;2925 ;1 ;13.010 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:06.30 ;2879 ;1 ;13.186 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:06.40 ;2900 ;1 ;13.186 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:06.50 ;2876 ;1 ;13.024 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:06.60 ;2905 ;1 ;13.039 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:06.70 ;2916 ;1 ;13.083 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:06.80 ;2859 ;1 ;13.259 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.6;0.0;
9 ;31:06.90 ;2866 ;1 ;13.201 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.6;0.0;
9 ;31:07.00 ;2905 ;1 ;13.098 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:07.10 ;2969 ;1 ;13.142 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:07.20 ;2872 ;1 ;13.451 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.6;0.0;
9 ;31:07.30 ;2916 ;1 ;13.039 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:07.40 ;2949 ;1 ;13.318 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:07.50 ;2922 ;1 ;13.274 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:07.60 ;2881 ;1 ;13.245 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:07.70 ;2873 ;1 ;13.451 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.6;0.0;
9 ;31:07.80 ;2954 ;1 ;13.215 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:07.90 ;2897 ;1 ;13.098 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:08.00 ;2825 ;1 ;13.171 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.5;0.0;
9 ;31:08.10 ;2826 ;1 ;13.010 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.5;0.0;
9 ;31:08.20 ;2828 ;1 ;13.083 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.4;0.0;
9 ;31:08.30 ;2874 ;1 ;13.068 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.4;0.0;
9 ;31:08.40 ;2820 ;1 ;13.406 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.5;0.0;
9 ;31:08.50 ;2834 ;1 ;12.907 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.5;0.0;
9 ;31:08.60 ;2860 ;1 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:08.70 ;2901 ;1 ;13.318 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.4;0.0;
9 ;31:08.80 ;2845 ;1 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:08.90 ;2853 ;1 ;13.333 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.5;0.0;
9 ;31:09.00 ;2897 ;1 ;13.010 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:09.10 ;2945 ;1 ;13.039 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:09.20 ;2906 ;1 ;12.965 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:09.30 ;2796 ;1 ;13.039 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.5;0.0;
9 ;31:09.40 ;2828 ;1 ;13.127 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.3;0.0;
9 ;31:09.50 ;2837 ;1 ;13.054 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.4;0.0;
9 ;31:09.60 ;2838 ;1 ;13.348 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:09.70 ;2887 ;1 ;13.406 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.6;0.0;
9 ;31:09.80 ;2973 ;1 ;13.333 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:09.90 ;2958 ;1 ;13.245 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:10.00 ;2899 ;1 ;12.848 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:10.10 ;2954 ;1 ;12.951 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.6;0.0;
9 ;31:10.20 ;2970 ;1 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.4;0.0;
9 ;31:10.30 ;2873 ;1 ;13.392 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:10.40 ;2872 ;1 ;13.039 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:10.50 ;2942 ;1 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:10.60 ;2956 ;1 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:10.70 ;2904 ;1 ;13.112 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:10.80 ;2885 ;1 ;12.995 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.6;0.0;
9 ;31:10.90 ;2929 ;1 ;13.274 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:11.00 ;2913 ;1 ;13.421 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:11.10 ;2843 ;1 ;13.112 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:11.20 ;2833 ;1 ;13.201 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.5;0.0;
9 ;31:11.30 ;2892 ;1 ;13.142 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:11.40 ;2943 ;1 ;13.142 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:11.50 ;2902 ;1 ;13.245 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:11.60 ;2870 ;1 ;13.054 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:11.70 ;2970 ;1 ;13.098 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:11.80 ;2929 ;1 ;12.951 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:11.90 ;2862 ;1 ;13.333 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.6;0.0;
9 ;31:12.00 ;2905 ;1 ;13.495 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:12.10 ;2966 ;1 ;13.480 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.6;0.0;
9 ;31:12.20 ;2914 ;1 ;13.127 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:12.30 ;2975 ;1 ;12.936 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:12.40 ;2952 ;1 ;12.995 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:12.50 ;2845 ;1 ;13.068 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:12.60 ;2813 ;1 ;12.995 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.5;0.0;
9 ;31:12.70 ;2895 ;1 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.4;0.0;
9 ;31:12.80 ;2931 ;1 ;13.186 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:12.90 ;2902 ;1 ;12.774 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:13.00 ;2931 ;1 ;13.112 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:13.10 ;2956 ;1 ;13.157 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:13.20 ;2912 ;1 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:13.30 ;2883 ;1 ;13.039 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:13.40 ;2897 ;1 ;13.098 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:13.50 ;2969 ;1 ;12.995 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:13.60 ;2949 ;1 ;12.804 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:13.70 ;2838 ;1 ;13.201 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.6;0.0;
9 ;31:13.80 ;2910 ;1 ;13.112 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:13.90 ;2964 ;1 ;12.980 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:14.00 ;2849 ;1 ;12.995 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.6;0.0;
9 ;31:14.10 ;2892 ;1 ;13.039 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.6;0.0;
9 ;31:14.20 ;2918 ;1 ;13.127 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:14.30 ;2853 ;1 ;13.362 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.5;0.0;
9 ;31:14.40 ;2864 ;1 ;13.127 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:14.50 ;2888 ;1 ;13.098 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:14.60 ;2970 ;1 ;13.215 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:14.70 ;2916 ;1 ;12.951 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:14.80 ;2885 ;1 ;13.157 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.6;0.0;
9 ;31:14.90 ;2920 ;1 ;13.318 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:15.00 ;2948 ;1 ;13.318 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:15.10 ;2924 ;1 ;13.083 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:15.20 ;2863 ;1 ;13.215 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.6;0.0;
9 ;31:15.30 ;2905 ;1 ;13.259 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:15.40 ;2922 ;1 ;13.157 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:15.50 ;2920 ;1 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:15.60 ;2936 ;1 ;13.406 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:15.70 ;2934 ;1 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:15.80 ;2934 ;1 ;13.127 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.4;0.0;
9 ;31:15.90 ;2839 ;1 ;13.186 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:16.00 ;2840 ;1 ;12.995 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:16.10 ;2868 ;1 ;13.274 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:16.20 ;2885 ;1 ;13.333 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.4;0.0;
9 ;31:16.30 ;2887 ;1 ;13.451 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:16.40 ;2854 ;1 ;13.333 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.6;0.0;
9 ;31:16.50 ;2910 ;1 ;13.142 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:16.60 ;2944 ;1 ;13.421 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:16.70 ;2911 ;1 ;13.451 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:16.80 ;2876 ;1 ;13.318 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.6;0.0;
9 ;31:16.90 ;2905 ;1 ;13.451 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:17.00 ;2941 ;1 ;13.245 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.4;0.0;
9 ;31:17.10 ;2865 ;1 ;12.774 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.4;0.0;
9 ;31:17.20 ;2806 ;1 ;13.083 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.5;0.0;
9 ;31:17.30 ;2826 ;1 ;13.098 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.5;0.0;
9 ;31:17.40 ;2885 ;1 ;13.112 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.4;0.0;
9 ;31:17.50 ;2860 ;1 ;13.259 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:17.60 ;2839 ;1 ;13.039 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:17.70 ;2853 ;1 ;13.245 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;2.5;0.0;
9 ;31:17.80 ;2933 ;1 ;13.333 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.4;0.0;
9 ;31:17.90 ;2899 ;1 ;13.348 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:18.00 ;2902 ;1 ;13.392 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:18.10 ;2885 ;1 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:18.20 ;2923 ;1 ;12.980 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:18.30 ;2964 ;1 ;13.112 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:18.40 ;2883 ;1 ;13.333 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:18.50 ;2796 ;1 ;13.259 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:18.60 ;2806 ;1 ;13.465 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.4;0.0;
9 ;31:18.70 ;2852 ;1 ;13.186 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:18.80 ;2907 ;1 ;13.215 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.4;0.0;
9 ;31:18.90 ;2822 ;1 ;12.877 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:19.00 ;2864 ;1 ;13.245 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:19.10 ;2894 ;1 ;13.259 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:19.20 ;2908 ;1 ;13.436 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:19.30 ;2882 ;1 ;13.201 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:19.40 ;2859 ;1 ;13.010 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:19.50 ;2937 ;1 ;13.068 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.4;0.0;
9 ;31:19.60 ;2875 ;1 ;13.024 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.4;0.0;
9 ;31:19.70 ;2803 ;1 ;13.333 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:19.80 ;2785 ;1 ;13.098 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:19.90 ;2880 ;1 ;13.304 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:20.00 ;2952 ;1 ;13.098 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.6;0.0;
9 ;31:20.10 ;2857 ;1 ;12.892 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.6;0.0;
9 ;31:20.20 ;2937 ;1 ;13.112 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:20.30 ;2893 ;1 ;13.201 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:20.40 ;2826 ;1 ;13.186 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:20.50 ;2895 ;1 ;13.406 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:20.60 ;2941 ;1 ;13.274 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:20.70 ;2880 ;1 ;12.804 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:20.80 ;2840 ;1 ;13.068 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:20.90 ;2861 ;1 ;13.098 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:21.00 ;2904 ;1 ;13.333 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:21.10 ;2869 ;1 ;13.406 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:21.20 ;2901 ;1 ;13.054 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.6;0.0;
9 ;31:21.30 ;2939 ;1 ;13.259 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:21.40 ;2895 ;1 ;13.010 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:21.50 ;2837 ;1 ;13.304 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.6;0.0;
9 ;31:21.60 ;2894 ;1 ;13.245 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:21.70 ;2891 ;1 ;13.127 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.4;0.0;
9 ;31:21.80 ;2914 ;1 ;13.127 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:21.90 ;2867 ;1 ;12.907 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:22.00 ;2866 ;1 ;13.201 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.6;0.0;
9 ;31:22.10 ;2901 ;1 ;13.318 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:22.20 ;2916 ;1 ;12.921 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:22.30 ;2918 ;1 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:22.40 ;2854 ;1 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:22.50 ;2822 ;1 ;12.995 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:22.60 ;2908 ;1 ;13.348 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:22.70 ;2943 ;1 ;13.436 ;0.0 ;14.700 ;43.5 ;0 ;2.42 ;2.5;0.0;
9 ;31:22.80 ;2924 ;1 ;13.451 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.6;0.0;
9 ;31:22.90 ;2890 ;1 ;13.304 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:23.00 ;2945 ;1 ;13.245 ;0.0 ;14.700 ;43.5 ;0 ;2.42 ;2.4;0.0;
9 ;31:23.10 ;2869 ;1 ;13.245 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:23.20 ;2796 ;1 ;13.348 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:23.30 ;2789 ;1 ;13.509 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.5;0.0;
9 ;31:23.40 ;2791 ;1 ;13.524 ;0.0 ;14.700 ;43.5 ;0 ;2.39 ;2.4;0.0;
9 ;31:23.50 ;2880 ;1 ;13.318 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:23.60 ;2886 ;1 ;13.333 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:23.70 ;2878 ;1 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:23.80 ;2823 ;1 ;13.157 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:23.90 ;2830 ;1 ;13.333 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:24.00 ;2924 ;1 ;13.495 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:24.10 ;2875 ;1 ;13.274 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.4;0.0;
9 ;31:24.20 ;2845 ;1 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:24.30 ;2890 ;1 ;13.024 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.6;0.0;
9 ;31:24.40 ;2995 ;1 ;13.112 ;0.0 ;14.700 ;43.5 ;0 ;2.42 ;2.5;0.0;
9 ;31:24.50 ;2923 ;1 ;13.318 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:24.60 ;2885 ;1 ;13.377 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:24.70 ;2856 ;1 ;13.333 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:24.80 ;2906 ;1 ;13.112 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.4;0.0;
9 ;31:24.90 ;2849 ;1 ;12.995 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:25.00 ;2811 ;1 ;13.112 ;0.0 ;14.700 ;43.5 ;0 ;2.40 ;2.5;0.0;
9 ;31:25.10 ;2855 ;1 ;13.098 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
9 ;31:25.20 ;2939 ;1 ;13.451 ;0.0 ;14.700 ;43.5 ;0 ;2.41 ;2.5;0.0;
